gene	180919-190527_Brain_S35	32160466_EXO_S13	32160120_EXO_S8	32160246_EXO_S10	32170365_EXO_S26	32170367_EXO_S27	32152451_EXO_S5	32161246_EXO_S18	32170368_EXO_S28	32170400_EXO_S30	32160472_EXO_S14	32160241_EXO_S9	32152359_EXO_S1	32161415_EXO_S22	32161252_EXO_S19	32170381_EXO_S29	32152366_EXO_S2	32150043_EXO_S34	32170453_EXO_S31	32170276_EXO_S24	32152381_EXO_S3	32161367_EXO_S21	32160457_EXO_S12	32152446_EXO_S4	32160782_EXO_S17	32160083_EXO_S7	32170613_EXO_S32	32160323_EXO_S11	32170644_EXO_S33	32160600_EXO_S15	32161358_EXO_S20	32160028_EXO_S6	32160766_EXO_S16	32170346_EXO_S25	32170068_EXO_S23
hsa-miR-4524a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302d-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-642a-3p	131.0	10.0	0.0	22.0	2.0	9.0	32.0	1.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	14.0	12.0	0.0	8.0	5.0	1.0	13.0	0.0	12.0	0.0	22.0	0.5	15.0	0.0	14.0	0.0
hsa-miR-5194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-211-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-5193	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18b-5p	9.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
hsa-miR-5192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520a-3p	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5191	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0
hsa-miR-5190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6803-3p	111.0	16.0	7.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	9.0	0.0	0.0	11.0	5.0	0.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	10.0	6.0	13.0	0.0	4.0	0.0
hsa-miR-3912-3p	58.0	6.0	0.0	0.0	13.0	11.0	1.0	4.0	0.0	0.0	0.0	0.0	3.0	14.0	2.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	8.0	3.0	10.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-92b-3p	35987.33	1136.0	200.0	285.0	466.0	1028.33	888.0	172.0	169.0	199.0	196.33	65.0	389.0	403.0	289.0	266.0	509.0	136.0	462.0	1317.0	691.0	621.0	518.0	333.0	663.0	188.0	30.0	269.0	145.0	1208.33	105.0	854.67	24.0	231.0	135.0
hsa-miR-6757-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-202-5p	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4715-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-448	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-6748-5p	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-27a-5p	42.0	29.0	1.0	1.0	8.0	15.0	57.0	8.0	0.0	0.0	3.0	0.0	10.0	18.0	9.0	41.0	12.0	0.0	0.0	61.0	23.0	32.0	21.0	3.0	46.0	3.0	0.0	6.0	0.0	33.0	11.0	104.0	0.0	0.0	0.0
hsa-miR-9899	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	63.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	24.0	0.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1912-5p	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-653-5p	62.0	89.0	12.0	0.0	61.0	70.0	30.0	4.0	1.0	0.0	23.0	10.0	7.0	0.0	16.0	0.0	55.0	0.0	83.0	164.0	54.0	55.0	52.0	27.0	76.0	57.0	0.0	70.0	1.0	69.0	25.0	7.0	0.0	9.0	4.0
hsa-let-7b-3p	3677.0	288.0	39.0	114.0	340.0	159.5	143.0	63.0	59.0	68.0	44.0	16.0	78.0	94.0	76.0	164.0	174.0	52.0	137.0	457.0	199.0	248.5	137.0	78.0	212.5	44.0	21.0	74.0	86.0	286.0	70.0	84.0	10.0	87.0	0.0
hsa-miR-1245b-5p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4804-5p	13.0	5.0	0.0	0.0	7.0	30.0	9.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	17.0	12.0	0.0	0.0	0.0	0.0
hsa-miR-4758-5p	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	57.0	0.0	0.0	0.0
hsa-miR-5188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6837-5p	7.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-939-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
hsa-miR-5186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-1273h-3p	50.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-3p	23.0	38.0	3.0	7.0	22.0	1.0	33.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	12.0	0.0	3.0	0.0	20.0	47.0	18.0	10.0	0.0	13.0	22.0	0.0	0.0	0.0	14.0	11.0	9.0	0.0	0.0	9.0	0.0
hsa-miR-7152-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664b-3p	22.0	14.0	3.0	0.0	21.0	11.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	55.0	6.0	3.0	0.0	17.0	0.0	0.0	9.0	18.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-1237-3p	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6790-3p	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	23.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
hsa-miR-135b-3p	0.0	1.0	4.0	5.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-5p	11498.0	4256.0	536.0	810.0	5532.0	3847.0	2050.0	904.0	854.0	955.0	953.0	347.0	924.0	1067.0	1010.0	1491.0	1828.0	384.0	2521.0	4218.0	1829.0	3308.0	1940.0	1680.0	3523.0	1621.0	126.0	1269.0	518.0	3640.0	606.0	2896.0	62.0	1291.0	593.0
hsa-miR-374b-5p	12891.0	737.5	125.0	146.83	4232.83	1012.5	249.83	264.0	204.0	126.0	348.5	29.5	162.5	186.0	231.33	45.0	279.5	118.0	293.5	1920.0	463.0	1471.5	724.5	220.5	433.0	87.5	0.0	298.0	111.0	942.0	179.0	251.5	3.0	284.5	73.0
hsa-miR-509-3-5p	13.0	23.0	12.0	0.0	10.0	33.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	14.0	18.0	0.0	0.0	0.0	9.0	0.0	62.0	0.0	29.0	4.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0
hsa-miR-1228-5p	13.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-5p	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
hsa-miR-4433a-5p	13.0	0.0	3.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
hsa-miR-3120-5p	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0
hsa-miR-3074-5p	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	4.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
hsa-miR-302d-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-512-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-874-5p	83.0	10.0	0.0	0.0	3.0	0.0	0.0	0.0	14.0	12.0	3.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
hsa-miR-18b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
hsa-miR-6870-5p	10.0	0.0	10.0	56.0	44.0	57.0	11.0	0.0	1.0	1.0	71.0	39.0	73.0	14.0	1.0	90.0	0.0	1.0	0.0	0.0	32.0	5.0	37.0	12.0	0.0	11.0	2.0	16.0	64.0	0.0	17.0	1.0	13.0	0.0	1.0
hsa-miR-202-3p	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-429	222.0	6108.0	631.0	1549.0	13219.5	8791.5	3110.0	1780.0	2103.0	711.0	2285.5	563.0	1346.5	1598.0	1812.5	1523.0	2081.0	987.0	3165.0	10638.0	3153.0	9018.0	6268.0	2771.5	2683.0	922.0	181.0	2310.0	1376.0	7927.5	1562.0	1827.0	65.0	2783.0	690.0
hsa-miR-5196-5p	0.0	0.0	0.0	19.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
hsa-miR-4715-3p	0.0	8.0	22.0	35.0	2.0	0.0	0.0	18.0	0.0	0.0	9.0	1.0	15.0	1.0	25.0	0.0	16.0	1.0	0.0	0.0	4.0	37.0	31.0	13.0	0.0	44.0	0.0	11.0	0.0	17.0	13.0	1.0	5.0	4.0	0.0
hsa-miR-6748-3p	0.0	1.0	11.0	26.0	0.0	0.0	0.0	2.0	17.0	0.0	3.0	48.0	1.0	3.0	2.0	0.0	4.0	1.0	0.0	0.0	1.0	13.0	0.0	13.0	0.0	0.0	36.0	1.0	15.0	8.0	0.0	15.0	5.0	0.0	0.0
hsa-miR-27a-3p	26145.0	4166.0	619.83	758.17	2705.33	3274.0	2693.83	679.67	744.17	839.17	1065.67	344.5	817.17	811.17	1336.67	783.33	865.5	371.17	1423.83	5323.83	1925.0	2559.83	3402.83	1044.67	2055.83	862.0	67.5	830.67	864.5	4369.33	786.0	1757.17	226.17	587.0	349.0
hsa-miR-1912-3p	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-421	6081.0	78.0	14.0	97.0	264.0	227.0	56.0	86.0	64.0	18.0	49.0	2.0	26.0	4.0	24.0	33.0	45.0	14.0	82.0	160.0	35.0	223.0	63.0	44.0	58.0	30.0	0.0	64.0	10.0	110.0	39.0	55.0	1.0	69.0	14.0
hsa-miR-653-3p	28.0	83.0	24.0	0.0	23.0	36.0	9.0	13.0	0.0	0.0	4.0	0.0	5.0	4.0	0.0	0.0	16.0	17.0	28.0	41.0	9.0	90.0	40.0	13.0	62.0	20.0	0.0	28.0	11.0	84.0	16.0	25.0	0.0	3.0	0.0
hsa-miR-6739-5p	27.0	31.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	22.0	0.0	0.0	15.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-26b-5p	112949.83	21839.33	4531.67	4941.0	78485.67	27246.67	13910.0	6142.67	5034.67	5264.33	8928.0	1821.67	5168.0	5787.33	6434.33	8079.33	8409.0	3617.0	7767.0	31374.67	9872.67	22441.17	16019.0	7773.67	10761.67	4653.0	756.5	5887.0	4336.0	23639.0	3543.67	14640.0	228.33	6926.33	2509.67
hsa-miR-1245b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9851-5p	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4804-3p	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0
hsa-miR-4758-3p	0.0	0.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0
hsa-miR-6837-3p	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
hsa-miR-598-5p	0.0	0.0	2.0	0.0	0.0	0.0	19.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4749-5p	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	40.0	0.0	50.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0
hsa-miR-6828-5p	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3529-5p	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-12136	1723.0	0.0	0.0	0.0	1.0	9.0	17.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	28.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-12135	1633.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450b-5p	338.0	106.0	42.0	51.0	114.0	209.0	82.0	54.0	30.0	22.0	24.0	21.0	15.0	11.0	19.0	39.0	32.0	0.0	24.0	276.0	24.0	178.0	43.0	81.0	47.0	46.0	0.0	52.0	55.0	55.0	41.0	44.0	6.0	28.0	0.0
hsa-miR-12130	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-3p	37655.0	3068.0	472.0	705.0	5044.0	4085.0	1429.0	531.0	848.0	636.0	796.0	265.0	757.0	695.0	684.0	810.0	1241.0	689.0	1600.0	3037.0	1712.0	2810.0	1668.0	1445.0	2538.0	1439.0	114.0	1051.0	518.0	2639.0	715.0	1486.0	55.0	868.0	381.0
hsa-miR-374b-3p	1004.5	16.0	1.0	0.0	77.5	37.0	2.0	6.0	11.0	0.0	9.0	0.0	0.0	28.0	15.0	0.0	18.0	0.0	0.0	28.0	14.0	20.0	13.0	10.0	5.0	7.0	0.0	4.0	1.0	32.0	2.0	0.0	0.0	0.0	16.0
hsa-miR-1228-3p	85.0	0.0	6.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6509-5p	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
hsa-miR-377-3p	298.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ad-5p	57.4	0.0	1.6	0.8	1.6	0.2	30.0	0.0	0.0	0.0	0.4	14.17	0.4	0.0	0.6	0.0	0.0	0.0	0.0	1.2	4.6	0.0	5.17	0.0	2.2	0.0	0.0	0.0	0.0	3.23	0.0	1.0	0.0	0.0	0.0
hsa-miR-9500	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
hsa-miR-4433a-3p	1.0	6.0	3.0	0.0	23.0	15.0	18.0	0.0	7.0	0.0	2.0	7.0	0.0	20.0	0.0	0.0	12.0	0.0	0.0	6.0	3.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	5.0	0.0	0.0
hsa-miR-1255b-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
hsa-miR-3120-3p	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
