gene	32160009_EXO_S30	32152260_EXO_S26	32152408_EXO_S29	32160078_EXO_S32	32150179_EXO_S2	32160080_EXO_S33	32150313_EXO_S5	32151181_EXO_S16	32151178_EXO_S15	32152087_EXO_S24	32151988_EXO_S22	32160019_EXO_S31	32152030_EXO_S23	32151021_EXO_S13	32150156_EXO_S1	32151970_EXO_S21	32151029_EXO_S14	32150829_EXO_S9	32150792_EXO_S8	181003-190524_Brain_S35	32151754_EXO_S20	32150309_EXO_S4	32160185_EXO_S34	32151018_EXO_S12	32151480_EXO_S17	32150697_EXO_S7	32152351_EXO_S28	32150318_EXO_S6	32152200_EXO_S25	32150274_EXO_S3	32151489_EXO_S18	32150882_EXO_S11	32151625_EXO_S19	32150835_EXO_S10	32152348_EXO_S27
hsa-miR-5193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18b-5p	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	9.5
hsa-miR-5192	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-520a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
hsa-miR-5191	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6803-3p	0.0	56.0	0.0	0.0	46.0	0.0	0.0	9.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	47.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3912-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	12.0	85.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-92b-3p	111.0	1085.0	11.0	19.0	1118.0	1393.0	113.0	954.0	2128.0	28.0	2425.0	830.0	46.0	498.0	327.33	157.0	4639.0	476.33	3173.0	68131.67	1291.0	1043.33	245.0	269.0	3161.0	2070.33	584.0	767.33	818.33	189.33	1136.0	664.0	3514.33	267.33	1350.0
hsa-miR-202-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6757-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4715-5p	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-27a-5p	0.0	0.0	0.0	0.0	0.0	50.0	0.0	6.0	34.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	21.0	0.0	0.0	14.0	21.0	0.0	31.0	0.0	19.0	0.0	0.0	0.0	0.0	52.0	21.0	0.0
hsa-miR-6748-5p	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9899	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1912-5p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-653-5p	0.0	0.0	0.0	0.0	61.0	68.0	0.0	102.0	180.0	1.0	124.0	99.0	0.0	38.0	0.0	31.0	294.0	13.0	90.0	177.0	83.0	26.0	17.0	0.0	84.0	180.0	0.0	0.0	67.0	0.0	0.0	0.0	66.0	0.0	40.0
hsa-let-7b-3p	0.0	352.0	0.0	1.0	206.0	162.0	15.0	206.0	394.0	25.0	362.0	208.0	0.0	210.0	27.0	0.0	587.5	72.0	708.5	5366.0	296.0	86.0	0.0	30.0	797.0	594.5	48.0	134.5	94.0	13.0	74.0	50.0	231.5	129.0	181.0
hsa-miR-4804-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	17.0	31.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
hsa-miR-4758-5p	0.0	0.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
hsa-miR-5188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6837-5p	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-939-3p	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5186	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1273h-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-3p	0.0	0.0	0.0	0.0	43.0	18.0	0.0	13.0	43.0	31.0	0.0	0.0	0.0	0.0	6.0	0.0	80.0	0.0	44.0	46.0	34.0	0.0	0.0	0.0	29.0	14.0	0.0	1.0	0.0	20.0	0.0	16.0	0.0	0.0	19.0
hsa-miR-7152-3p	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	28.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1237-3p	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
hsa-miR-6790-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-135b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-509-3-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	2.0	0.0	0.0	45.0	0.0	0.0	35.0	0.0	0.0	1.0	0.0	55.0	40.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
hsa-miR-1228-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-5p	5123.0	4276.0	24.0	190.0	5324.0	3269.0	528.0	2712.0	8759.0	425.0	8732.0	2203.0	254.0	3659.0	3794.0	1101.0	12567.0	1798.0	17690.0	31030.0	4435.0	4557.0	3185.0	674.0	7341.0	6279.0	1946.0	2968.0	3845.0	507.0	3341.0	2071.0	7095.0	1361.0	5081.0
hsa-miR-374b-5p	0.0	490.0	0.0	32.0	352.5	281.5	15.0	393.0	1094.0	1.0	954.0	148.0	25.0	347.0	66.0	86.0	910.0	97.0	1058.0	14192.83	327.0	95.0	67.0	45.0	860.5	1587.5	113.0	289.0	156.0	36.0	463.0	178.0	983.5	142.0	392.0
hsa-miR-377-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3679-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-5p	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4433a-5p	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0
hsa-miR-3120-5p	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3074-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0	22.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302d-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-512-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-874-5p	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	31.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
hsa-miR-18b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6870-5p	180.0	304.0	36.0	70.0	284.0	155.0	85.0	83.0	165.0	99.0	79.0	44.0	50.0	174.0	127.0	28.0	114.0	124.0	88.0	0.0	84.0	162.0	42.0	109.0	87.0	198.0	5.0	285.0	122.0	74.0	26.0	130.0	134.0	103.0	0.0
hsa-miR-202-3p	1.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
hsa-miR-429	44.0	1719.0	6.0	44.0	4007.0	1556.0	358.0	3413.0	5342.33	253.0	8777.0	725.0	291.0	2359.0	357.0	408.0	6139.0	955.0	7427.0	72.0	2848.5	822.0	694.0	1035.0	4836.0	12371.0	568.0	914.0	1201.0	168.0	1614.0	658.0	5591.0	809.0	1503.5
hsa-miR-5196-5p	1.0	1.0	0.0	8.0	0.0	17.0	12.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
hsa-miR-4715-3p	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	29.0	56.0	0.0	0.0	0.0	21.0	0.0	71.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	20.0	2.0
hsa-miR-27a-3p	794.5	1127.83	40.0	61.0	1152.5	1059.33	429.0	1370.83	2951.33	309.67	3246.33	472.0	512.17	775.0	535.83	237.33	3004.33	468.33	5081.83	13395.17	1422.5	636.5	162.0	1009.33	2914.5	3265.33	362.17	600.33	356.0	156.0	1719.83	337.0	1959.0	430.83	1634.0
hsa-miR-6748-3p	1.0	125.0	0.0	0.0	0.0	0.0	7.0	41.0	1.0	0.0	35.0	0.0	6.0	17.0	0.0	1.0	1.0	66.0	42.0	0.0	2.0	37.0	0.0	0.0	37.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	371.0	0.0	61.0
hsa-miR-1912-3p	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-421	17.0	45.0	0.0	1.0	74.0	27.0	0.0	41.0	149.0	17.0	226.0	74.0	29.0	71.0	36.0	31.0	258.0	10.0	117.0	7757.0	1.0	42.0	0.0	15.0	120.0	112.0	26.0	0.0	0.0	0.0	102.0	55.0	129.0	64.0	45.0
hsa-miR-653-3p	0.0	0.0	0.0	0.0	9.0	0.0	0.0	71.0	14.0	0.0	24.0	0.0	0.0	16.0	0.0	0.0	14.0	18.0	22.0	88.0	134.0	39.0	0.0	30.0	25.0	16.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	9.0
hsa-miR-6739-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	3.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0
hsa-miR-26b-5p	1315.0	10332.5	41.0	310.0	12732.67	9520.0	1018.33	10764.67	25304.0	962.33	26993.33	5451.0	1387.0	8765.33	2336.33	2836.0	34652.67	4713.67	27321.67	136088.42	12904.0	7910.0	1607.67	3023.0	25016.0	34744.0	4980.5	5789.0	7880.33	1264.0	8810.67	4323.0	22799.0	3919.33	10668.0
hsa-miR-1245b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9851-5p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4804-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4758-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0
hsa-miR-6837-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-598-5p	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-4749-5p	1.0	0.0	28.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0
hsa-miR-6828-5p	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3529-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
hsa-miR-12135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450b-5p	0.0	36.0	0.0	1.0	0.0	28.0	24.0	149.0	47.0	0.0	241.0	53.0	37.0	95.0	32.0	0.0	161.0	47.0	155.0	373.0	99.0	72.0	1.0	12.0	138.0	265.0	0.0	43.0	31.0	0.0	124.0	50.0	105.0	33.0	73.0
hsa-miR-12133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4650-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-3p	485.0	2105.0	8.0	76.0	2296.0	2078.0	344.0	2030.0	5249.0	230.0	6015.0	1432.0	188.0	2044.0	759.0	545.0	7236.0	728.0	5606.0	53943.0	2777.0	2469.0	2288.0	427.0	4378.0	4088.0	1119.0	1315.0	2160.0	227.0	2171.0	1644.0	4896.0	801.0	2558.0
hsa-miR-374b-3p	0.0	48.0	0.0	0.0	0.0	51.0	0.0	19.0	71.0	0.0	45.0	0.0	0.0	16.0	0.0	0.0	60.0	39.0	39.0	1038.0	41.0	20.0	0.0	0.0	112.0	50.0	0.0	22.0	64.0	6.0	0.0	0.0	55.0	0.0	25.0
hsa-miR-1228-3p	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	68.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	19.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0
hsa-miR-6509-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	11.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ad-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.6	101.14	0.0	0.0	42.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
hsa-miR-4433a-3p	0.0	0.0	0.0	0.0	0.0	16.0	0.0	14.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	16.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-9500	0.0	0.0	0.0	0.0	29.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1255b-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
hsa-miR-3120-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3074-3p	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
